relsub,relsum,rel,index,title,date,summary,link
0,0,0,48,陳喬恩婚後首回婆家過新年　大馬媳婦最愛這一味,2023-01-19 13:59:00,【吳佩蓁／粽合報導】43歲的陳喬恩去年3月和小9歲的馬來西亞富二代Alan（曾偉昌）在台灣登記結婚，婚後小倆口先在台灣Long Stay，之後又一起飛到中國撈金，身為大馬媳婦的陳喬恩結婚快1年都還沒去過婆家，不過近日有網友在馬來西亞新山商場偶遇陳喬恩夫妻，這趟應該就是陪老公回家鄉過年。,https://tw.nextapple.com/entertainment/20230119/0B70BCBD08FC07FD9E4BF4F771489C29
0,0,0,49,螺螄粉被禁和美豬相提並論　他點出「這方式」進來無法接受,2023-01-19 09:41:00,【即時中心／綜合報導】中國螺螄粉被經濟部下令全面下架及禁止引發話題，許多網友也將螺螄粉和美豬相比；中原大學生物科技學系副教授、毒理學專家招名威則點出，內含什麼成分都不清楚，「我是不敢吃啦！」，一個走私的產品無法接受。,https://tw.nextapple.com/life/20230119/AB0FC858125B31F2CC46E8DE2F2024A2
0,1,1,50,英機構推估中國每日9千人病歿　中國官方公布僅10死,2022-12-30 09:05:00,【蔡筱雯／綜合外電】英國研究機構根據模型推估，中國每天染疫死亡人數已增至9千人，比該機構上周估計的數字多出近一倍。而中國官方公布這一個月的染疫死亡人數僅10例。該機構還預測，中國疫情高峰將於下月中到來，屆時可能單日就有370萬例確診。,https://tw.nextapple.com/international/20221230/73B6AB4AC48B7B296B34123D30E416F2
0,0,0,51,有片｜這是尹恩惠？！嘶啞禱告判若兩人　網驚「加入邪教嗎」,2023-01-19 10:54:00,【記者陳穎／綜合報導】台灣藝人小甜甜與宋逸民夫妻、以及他們主理的藝起發光教會之間，最近才惹出風波引發社會關注，韓國女星尹恩惠竟也被捲入邪教疑雲。她在影片中穿著咖啡色大衣，拿起麥克風大聲禱告，聲音比平時低沉，甚至激動喊「主會領導我們讓我們看不到他們的罪行」，讓不少人直呼恐怖。,https://tw.nextapple.com/entertainment/20230119/4B38BBDD71EBF6B29E07E4BA85D1CA74
0,1,1,52,勞資糾紛　香港國泰空服員1/19起 「按章工作」,2023-01-19 13:33:00,香港國泰航空公司剛脫離3年COVID-19疫情困境，在準備恢復正常營運載客航班之際，卻要面對勞資糾紛，公司的空中服務員工會今天起發起按章工作。,https://tw.nextapple.com/international/20230119/B86EE8637F73C9F70D7F8FF5FB7BBF0C
0,1,1,53,奧地利也對中國旅客設防　將要求入境前出示陰性證明,2023-01-06 14:15:00,【蔡筱雯／綜合外電】近日中國確診病例激增，再加上8日將開放國門，各國擔憂大批中國旅客湧入的同時，也導致各國新冠疫情發生激烈變化，紛紛設立入境限制，現在奧地利也將跟進，準備要求從中國入境的旅客登機前出示陰性證明，預計未來幾天內宣布、實施。,https://tw.nextapple.com/international/20230106/D74135BFBC0F8882F19613C76CB0FEC0
0,1,1,54,蔡衍明被指「國台辦狗腿」　怒告陳凝觀、《壹電視》求償300萬！結果出爐,2023-01-18 17:39:00,"【記者丁牧群／台北報導】《壹電視》2019年6月27日播出的「年代向錢看」節目，討論郭台銘公開指稱旺旺中時媒體集團董事長蔡衍明是「國台辦狗腿」，蔡衍明怒告女主持人陳凝觀、盧姓製作人及《壹電視》連帶求償300萬元，並要求登報道歉，高等法院今維持一審見解，認為陳凝觀對可受公評之事適當評論，就算用詞尖酸負面令蔡衍明不悅，並未侵害蔡男名譽，判決無須賠償、道歉。
",https://tw.nextapple.com/local/20230118/E63FCC0F25C48743B185F59EE19D1AE9
0,0,0,55,深情成空、豪宅成詐騙「水房」　高雄警逮詐團4嫌！賓士、名牌包成戰利品,2023-01-19 15:54:00,【記者吳慧芬／高雄報導】深情成空！高雄警方破獲詐騙集團以假交友方式搭訕，對方一旦陷情網，即誆稱投資虛擬貨幣可獲利，騙被害人匯款至指定帳戶。警方前天到集團位於嘉義豪宅的「水房」破門而入，當場逮捕4人，查扣手機、賓士車、香奈兒、LV名牌包與贓款200多萬元證物，全案移送法辦。,https://tw.nextapple.com/local/20230119/4645E170AAA0EE7D219D894188D3D140
1,1,1,56,英《獨立報》：中國旅客入境無須強制檢疫　陽性也不用隔離,2023-01-03 11:42:00,【張翠蘭／綜合外電】中國境內近期新型冠狀病毒肺炎（COVID-19）疫情延燒，但本月8日起將「有序恢復出國旅遊」，英國已宣布來自中國的旅客須出示病毒陰性證明，但《獨立報》周一（1/03）指出，中國旅客入境時不會被強制要求檢測。,https://tw.nextapple.com/international/20230103/03B129E95BF0638E22FF904624DCE865
0,0,0,57,美NASA署長：太空競賽激烈　須防中國控制月球資源,2023-01-03 11:14:00,美國國家航太總署（NASA）署長尼爾森（Bill Nelson）警告，美國正陷入與中國的太空競賽，必須「提防」對手取得穩固的立足點並控制月球上的資源。,https://tw.nextapple.com/international/20230103/AEEAC93E3BBD06902D95667166566DAF
0,1,1,58,南韓暫停發中國入境短簽　駐中使領館逾6成人感染,2022-12-31 17:32:00,【方璇／綜合外電】中國放寬新冠肺炎防疫政策後，染疫人數大爆發，下月8日起更有序恢復出境旅遊，多國擔憂疫情再度擴散，紛紛針對中國旅客加強檢疫。南韓政府30日公布來自中國入境旅客的最新檢疫措施，當中包括限時停發赴韓短期簽證，中國旅客在入境前後須接受新冠檢測等措施。此外，韓國駐中10個領館380名韓籍員工已有240多人感染，超過6成。,https://tw.nextapple.com/international/20221231/D65134E018FF7FA82ACA859A293EB896
0,0,0,59,成衣上半年重啟拉貨動能　中國解封搶單台廠影響小,2023-01-09 08:10:00,【記者黃意淳／台北報導】在經歷供應鏈端受阻、原料高漲及高通膨影響消費下，美國成衣庫存調整迄今已約3季，法人分析，去年下半年已見品牌、通路庫存年增幅度下滑，最慢調整至今年上半年，將重啟拉貨動能。,https://tw.nextapple.com/finance/20230109/A958071D8B431583C8EB254FAF055547
